scan_id,frame_index,sequence_id,scan_chunk,environment_type,object_count_total,object_count_human,object_count_forklift,object_count_pallet,object_count_vehicle_platform,nearest_object_distance_m,nearest_human_distance_m,average_obstacle_distance_m,obstacle_density,left_clearance_m,right_clearance_m,front_clearance_m,free_space_ratio,clutter_score,occlusion_proxy,bbox_volume_mean,bbox_volume_max,object_speed_proxy,path_blockage_score,congestion_score,future_window_observed_frames,future_min_nearest_object_distance_m,future_min_front_clearance_m,future_max_path_blockage_score,future_max_congestion_score,future_max_object_count_forklift,unsafe_clearance_label,congestion_risk_label,obstacle_proximity_risk,future_outcome_severity_score,risk_level,risk_label,split
001436,1436,warehouse_main,warehouse_main_chunk_0028,warehouse_aisle,2,0,0,1,1,4.9697,25.0,5.5921,0.1042,1.5254,0.5296,2.6754,0.6562,0.4034,0.0,2.7627,4.0862,0.029,0.2216,0.3435,10,4.9707,2.5023,0.2332,0.355,0.0,1,0,0.2036,0.3909,0,0,train
001437,1437,warehouse_main,warehouse_main_chunk_0028,warehouse_aisle,2,0,0,1,1,4.9707,25.0,5.5949,0.1042,1.5088,0.4513,2.6661,0.6667,0.4032,0.0,2.7627,4.0862,0.0269,0.2223,0.3418,10,4.9714,2.5023,0.2332,0.3584,0.0,1,0,0.2033,0.3942,0,0,train
001438,1438,warehouse_main,warehouse_main_chunk_0028,warehouse_aisle,2,0,0,1,1,4.9714,25.0,5.5969,0.1042,1.5,0.3965,2.6815,0.6562,0.406,0.0,2.7627,4.0862,0.0294,0.2212,0.3437,10,4.9735,2.5023,0.2332,0.3598,0.0,1,0,0.2025,0.3954,0,0,train
001439,1439,warehouse_main,warehouse_main_chunk_0028,warehouse_aisle,2,0,0,1,1,4.9735,25.0,5.6031,0.1042,0.276,0.4373,2.6721,0.6458,0.4052,0.0,2.7627,4.0862,0.0825,0.2219,0.3461,10,4.9773,2.4859,0.2343,0.36,0.0,1,1,0.201,0.4043,1,1,train
001440,1440,warehouse_main,warehouse_main_chunk_0028,warehouse_aisle,2,0,0,1,1,4.9773,25.0,5.6089,0.1042,0.262,0.3906,2.6629,0.625,0.403,0.0,2.7627,4.0862,0.0517,0.2225,0.3502,9,4.9807,2.4859,0.2343,0.36,0.0,1,1,0.1997,0.4039,1,1,train
001450,1450,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,2,0,0,1,1,5.0394,25.0,5.7065,0.1042,1.0568,0.463,2.5223,0.6042,0.4047,0.0,2.7627,4.0862,0.0,0.2318,0.3608,10,5.0473,2.4279,0.2381,0.3592,0.0,1,1,0.1741,0.4165,1,1,train
001451,1451,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,2,0,0,1,1,5.0473,25.0,5.7179,0.1042,0.9986,0.4983,2.861,0.6042,0.4041,0.0,2.7627,4.0862,0.1053,0.2093,0.346,10,5.0574,2.4279,0.2381,0.3592,0.0,1,1,0.1702,0.4154,1,1,train
001452,1452,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,2,0,0,1,1,5.0574,25.0,5.7315,0.1042,0.9516,0.4943,2.7075,0.5729,0.4054,0.0,2.7627,4.0862,0.1005,0.2195,0.3592,10,5.0674,2.4279,0.2381,0.3567,0.0,1,1,0.1664,0.4117,1,1,train
001453,1453,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,2,0,0,1,1,5.0674,25.0,5.7445,0.1042,0.9068,0.5114,2.8231,0.5938,0.403,0.0,2.7627,4.0862,0.0996,0.2118,0.3495,10,5.0783,2.4279,0.2381,0.3567,0.0,1,1,0.1622,0.4104,1,1,train
001454,1454,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,2,0,0,1,1,5.0783,25.0,5.7588,0.1042,0.8661,0.548,2.7652,0.6146,0.4009,0.0,2.7627,4.0862,0.0999,0.2157,0.3474,10,5.0894,2.4279,0.2381,0.3567,0.0,1,1,0.1579,0.4092,1,1,train
001455,1455,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,2,0,0,1,1,5.0894,25.0,5.7727,0.1042,0.8219,0.5723,2.7935,0.6146,0.3989,0.0,2.7627,4.0862,0.1006,0.2138,0.3458,10,5.1009,2.4279,0.2381,0.3567,0.0,1,1,0.1535,0.4078,1,1,train
001456,1456,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,2,0,0,1,1,5.1009,25.0,5.7876,0.1042,0.7793,0.6252,2.726,0.6042,0.3993,0.0,2.7627,4.0862,0.0993,0.2183,0.3509,10,5.1237,2.4279,0.2381,0.3567,0.0,1,1,0.1447,0.4052,1,1,train
001457,1457,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,2,0,0,1,1,5.1237,25.0,5.8169,0.1042,0.6945,1.0138,2.4279,0.6354,0.3952,0.0,2.7627,4.0862,0.1972,0.2381,0.3567,10,5.1359,2.4355,0.2376,0.3563,0.0,1,1,0.14,0.403,1,1,train
001458,1458,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,2,0,0,1,1,5.1359,25.0,5.8317,0.1042,0.6579,1.0872,2.4355,0.6354,0.3946,0.0,2.7627,4.0862,0.0934,0.2376,0.3563,10,5.1472,2.4737,0.2351,0.3538,0.0,1,0,0.1357,0.3852,0,0,train
001459,1459,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,2,0,0,1,1,5.1472,25.0,5.8461,0.1042,0.618,1.1502,2.4882,0.6354,0.3933,0.0,2.7627,4.0862,0.0946,0.2341,0.3538,10,5.1493,2.4737,0.2351,0.3233,0.0,1,0,0.1349,0.3545,0,0,train
001460,1460,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.1493,25.0,5.1493,0.0521,0.5811,1.1586,2.4964,0.625,0.3572,0.0,1.4393,1.4393,0.0855,0.2336,0.3233,10,5.1605,2.4737,0.2351,0.3161,0.0,1,0,0.1306,0.346,0,0,train
001461,1461,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.1605,25.0,5.1605,0.0521,0.5425,1.2197,2.4996,0.6562,0.3535,0.0,1.4393,1.4393,0.0851,0.2334,0.3161,10,5.1725,2.4737,0.2351,0.3149,0.0,1,0,0.126,0.3434,0,0,train
001462,1462,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.1725,25.0,5.1725,0.0521,0.5076,1.2331,2.4794,0.6667,0.3511,0.0,1.4393,1.4393,0.0799,0.2347,0.3144,10,5.185,2.4737,0.2351,0.3149,0.0,1,0,0.1212,0.342,0,0,train
001463,1463,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.185,25.0,5.185,0.0521,0.4775,1.1986,2.485,0.6562,0.3444,0.0,1.4393,1.4393,0.0776,0.2343,0.3149,10,5.199,2.4737,0.2351,0.3145,0.0,1,0,0.1158,0.34,0,0,train
001464,1464,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.199,25.0,5.199,0.0521,0.4455,1.1917,2.4737,0.6562,0.3398,0.0,1.4393,1.4393,0.0749,0.2351,0.3145,10,5.2122,2.5716,0.2286,0.3065,0.0,1,0,0.1107,0.2796,0,0,train
001465,1465,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.2122,25.0,5.2122,0.0521,0.4117,1.2131,2.5778,0.6979,0.3357,0.0,1.4393,1.4393,0.0719,0.2281,0.3008,10,5.2397,2.5457,0.2303,0.3065,0.0,1,0,0.1001,0.2908,0,0,train
001466,1466,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.2397,25.0,5.2397,0.0521,0.3508,1.2813,2.6098,0.6562,0.3294,0.0,1.4393,1.4393,0.1296,0.226,0.3065,10,5.2543,2.5208,0.2319,0.3023,0.0,1,0,0.0945,0.3029,0,0,train
001467,1467,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.2543,25.0,5.2543,0.0521,0.3176,1.2931,2.6294,0.6667,0.3229,0.0,1.4393,1.4393,0.0595,0.2247,0.3023,10,5.2692,2.4913,0.2339,0.2947,0.0,1,0,0.0888,0.3176,0,0,train
001468,1468,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.2692,25.0,5.2692,0.0521,0.2862,1.3216,2.6358,0.7083,0.3277,0.0,1.4393,1.4393,0.0551,0.2243,0.2947,10,5.285,2.4628,0.2358,0.2941,0.0,1,0,0.0827,0.3316,0,0,train
001469,1469,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.285,25.0,5.285,0.0521,0.2548,1.3516,2.5881,0.7083,0.3147,0.0,1.4393,1.4393,0.0537,0.2275,0.2941,10,5.2999,2.4628,0.2358,0.2881,0.0,1,0,0.077,0.3299,0,0,train
001470,1470,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.2999,25.0,5.2999,0.0521,0.2363,1.3545,2.5951,0.7396,0.3045,0.0,1.4393,1.4393,0.0491,0.227,0.2855,10,5.3156,2.4628,0.2358,0.2881,0.0,1,0,0.0709,0.328,0,0,train
001471,1471,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.3156,25.0,5.3156,0.0521,0.2176,1.3836,2.6088,0.7188,0.2996,0.0,1.4393,1.4393,0.0515,0.2261,0.2881,10,5.3331,2.4628,0.2358,0.2854,0.0,1,0,0.0642,0.326,0,0,train
001472,1472,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.3331,25.0,5.3331,0.0521,0.1702,1.3968,2.5716,0.7292,0.2883,0.0,1.4393,1.4393,0.0504,0.2286,0.2854,10,5.3499,2.4628,0.2358,0.2853,0.0,1,0,0.0577,0.3241,0,0,train
001473,1473,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.3499,25.0,5.3499,0.0521,0.1633,1.4119,2.5924,0.7292,0.2837,0.0,1.4393,1.4393,0.0507,0.2272,0.2836,10,5.3664,2.4387,0.2374,0.2853,0.0,1,0,0.0514,0.3299,0,0,train
001474,1474,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.3664,25.0,5.3664,0.0521,0.1149,1.4238,2.575,0.7292,0.2837,0.0,1.4393,1.4393,0.0483,0.2283,0.2843,10,5.3844,2.4336,0.2378,0.2853,0.0,1,0,0.0445,0.3282,0,0,train
001475,1475,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.3844,25.0,5.3844,0.0521,0.0742,1.4677,2.5457,0.7292,0.282,0.0,1.4393,1.4393,0.0485,0.2303,0.2853,10,5.402,2.4336,0.2378,0.2842,0.0,1,0,0.0377,0.3261,0,0,train
001476,1476,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.402,25.0,5.402,0.0521,0.0715,1.483,2.5208,0.75,0.2634,0.0,1.4393,1.4393,0.0467,0.2319,0.2785,10,5.4209,2.4336,0.2378,0.2842,0.0,1,0,0.0304,0.324,0,0,train
001477,1477,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.4209,25.0,5.4209,0.0521,0.04,1.5004,2.4913,0.7292,0.2579,0.0,1.4393,1.4393,0.0452,0.2339,0.2828,10,5.4379,2.4336,0.2378,0.2842,0.0,1,0,0.0239,0.322,0,0,train
001478,1478,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.4379,25.0,5.4379,0.0521,0.0148,1.51,2.4628,0.7188,0.2482,0.0,1.4393,1.4393,0.0449,0.2358,0.2842,10,5.4569,2.4336,0.2378,0.278,0.0,1,0,0.0166,0.3198,0,0,train
001479,1479,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.4569,25.0,5.4569,0.0521,0.0007,0.0008,2.4713,0.7396,0.2402,0.0,1.4393,1.4393,0.0433,0.2352,0.278,10,5.4752,2.4336,0.2378,0.2777,0.0,1,0,0.0095,0.3177,0,0,train
001480,1480,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.4752,25.0,5.4752,0.0521,0.0592,0.0019,2.4965,0.7292,0.2333,0.0,1.4393,1.4393,0.0448,0.2336,0.2777,10,5.4965,2.4336,0.2378,0.2735,0.0,1,0,0.0013,0.3152,0,0,train
001481,1481,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.4965,25.0,5.4965,0.0521,0.0165,0.0236,2.5015,0.7396,0.2239,0.0,1.4393,1.4393,0.0475,0.2332,0.2735,10,5.5147,2.4336,0.2378,0.2728,0.0,1,0,0.0,0.3148,0,0,train
001482,1482,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.5147,25.0,5.5147,0.0521,0.0087,0.0174,2.4694,0.75,0.2148,0.0,1.4393,1.4393,0.0401,0.2354,0.2709,10,5.536,2.4336,0.2378,0.2728,0.0,1,0,0.0,0.3148,0,0,train
001483,1483,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.536,25.0,5.536,0.0521,0.3228,0.0007,2.4387,0.7604,0.2146,0.0,1.4393,1.4393,0.0425,0.2374,0.2702,10,5.5599,2.4336,0.2378,0.2728,0.0,1,0,0.0,0.3148,0,0,train
001484,1484,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.5599,25.0,5.5599,0.0521,0.0644,0.0428,2.4336,0.75,0.2161,0.0,1.4393,1.4393,0.0447,0.2378,0.2728,10,5.5799,2.8091,0.2127,0.2505,0.0,0,0,0.0,0.1205,0,0,train
001485,1485,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.5799,25.0,5.5799,0.0521,0.4158,0.0643,2.8091,0.7812,0.2129,0.0,1.4393,1.4393,0.0382,0.2127,0.2496,10,5.6021,2.8244,0.2117,0.2505,0.0,0,0,0.0,0.1128,0,0,train
001486,1486,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.6021,25.0,5.6021,0.0521,0.3497,0.0282,2.8244,0.7812,0.2205,0.0,1.4393,1.4393,0.0399,0.2117,0.2505,10,5.624,2.8403,0.2106,0.2453,0.0,0,0,0.0,0.1048,0,0,train
001487,1487,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.624,25.0,5.624,0.0521,0.6003,0.086,2.8505,0.8021,0.2209,0.0,1.4393,1.4393,0.039,0.21,0.2452,10,5.6474,2.8403,0.2106,0.2453,0.0,0,0,0.0,0.1048,0,0,train
001488,1488,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.6474,25.0,5.6474,0.0521,0.5867,0.1149,2.8865,0.8021,0.2267,0.0,1.4393,1.4393,0.0379,0.2076,0.2448,10,5.6691,2.8403,0.2106,0.2453,0.0,0,0,0.0,0.1048,0,0,train
001489,1489,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.6691,25.0,5.6691,0.0521,0.5874,0.195,2.8403,0.8125,0.2296,0.0,1.4393,1.4393,0.0362,0.2106,0.2453,10,5.6915,2.8579,0.2095,0.2436,0.0,0,0,0.0,0.0961,0,0,train
001490,1490,warehouse_main,warehouse_main_chunk_0029,warehouse_aisle,1,0,0,1,0,5.6915,25.0,5.6915,0.0521,0.3642,0.1882,2.8579,0.8125,0.2246,0.0,1.4393,1.4393,0.038,0.2095,0.2436,9,5.7151,2.8781,0.2081,0.2406,0.0,0,0,0.0,0.086,0,0,train
001500,1500,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,1,0,5.9398,25.0,5.9398,0.0521,10.0,0.3655,2.8942,0.875,0.2488,0.0,1.4393,1.4393,0.0,0.2071,0.2343,10,5.9654,2.8685,0.2088,0.24,0.0,0,0,0.0,0.0907,0,0,train
001501,1501,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,1,0,5.9654,25.0,5.9654,0.0521,10.0,0.202,2.8776,0.875,0.2519,0.0,1.4393,1.4393,0.0343,0.2082,0.2357,10,5.9927,2.8685,0.2088,0.24,0.0,0,0,0.0,0.0907,0,0,train
001502,1502,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,1,0,5.9927,25.0,5.9927,0.0521,10.0,0.3524,2.9049,0.875,0.2564,0.0,1.4393,1.4393,0.032,0.2063,0.2354,10,6.0202,2.8685,0.2088,0.24,0.0,0,0,0.0,0.0907,0,0,train
001503,1503,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,1,0,6.0202,25.0,6.0202,0.0521,10.0,0.351,2.892,0.8854,0.2614,0.0,1.4393,1.4393,0.0344,0.2072,0.2349,10,6.0478,2.8685,0.2088,0.2511,0.0,0,0,0.0,0.0907,0,0,train
001504,1504,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,1,0,6.0478,25.0,6.0478,0.0521,10.0,1.7311,3.1229,0.8958,0.2655,0.0,1.4393,1.4393,0.0331,0.1918,0.2236,10,6.0751,2.8685,0.2088,0.2512,0.0,0,0,0.0,0.0907,0,0,train
001505,1505,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,1,0,6.0751,25.0,6.0751,0.0521,0.2426,0.4261,2.9864,0.8646,0.2707,0.0,1.4393,1.4393,0.0331,0.2009,0.2368,10,6.1045,2.8685,0.2088,0.2595,0.0,0,0,0.0,0.0907,0,0,train
001506,1506,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,1,0,6.1045,25.0,6.1045,0.0521,10.0,1.7348,3.0368,0.8958,0.2766,0.0,1.4393,1.4393,0.0317,0.1975,0.2296,10,6.1294,2.509,0.2327,0.2878,0.0,1,0,0.0,0.2811,0,0,train
001507,1507,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,1,0,6.1294,25.0,6.1294,0.0521,10.0,0.4241,2.8685,0.8854,0.2818,0.0,1.4393,1.4393,0.0286,0.2088,0.24,10,6.1827,2.4782,0.2348,0.2951,0.0,1,0,0.0,0.2982,0,0,train
001508,1508,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,1,0,6.1827,25.0,6.1827,0.0521,10.0,1.7411,3.0074,0.8854,0.29,0.0,1.4393,1.4393,0.0548,0.1995,0.2356,10,6.2083,2.4657,0.2356,0.2951,0.0,1,0,0.0,0.3052,0,0,train
001509,1509,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,1,0,6.2083,25.0,6.2083,0.0521,10.0,1.8032,3.1045,0.8854,0.2935,0.0,1.4393,1.4393,0.0256,0.193,0.2321,10,4.0917,2.4531,0.2365,0.2951,0.0,1,1,0.5417,0.4747,1,1,train
001510,1510,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,1,0,6.2342,25.0,6.2342,0.0521,10.0,1.7852,3.0731,0.8854,0.2948,0.0,1.4393,1.4393,0.0259,0.1951,0.2337,10,4.0917,2.4531,0.2365,0.2951,0.0,1,1,0.5417,0.4747,1,1,train
001511,1511,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,1,0,6.261,25.0,6.261,0.0521,10.0,1.7989,3.0776,0.8958,0.2969,0.0,1.4393,1.4393,0.0278,0.1948,0.2318,10,4.0917,2.4531,0.2365,0.2951,0.0,1,1,0.5417,0.4747,1,1,train
001512,1512,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,1,0,6.287,25.0,6.287,0.0521,10.0,1.8002,3.0246,0.8854,0.303,0.0,1.4393,1.4393,0.0276,0.1984,0.2374,10,4.0917,2.4531,0.2365,0.2955,0.0,1,1,0.5417,0.4747,1,1,train
001513,1513,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,1,0,6.5875,25.0,6.5875,0.0521,10.0,1.6872,3.0946,0.8229,0.3242,0.0,1.4393,1.4393,0.5643,0.1937,0.2511,10,4.0917,2.4531,0.2365,0.2987,0.0,1,1,0.5417,0.4747,1,1,train
001514,1514,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,1,0,6.6114,25.0,6.6114,0.0521,10.0,1.6498,3.0897,0.8229,0.3234,0.0,1.4393,1.4393,0.0834,0.194,0.2512,10,4.0917,2.4531,0.2365,0.2987,0.0,1,1,0.5417,0.4747,1,1,train
001515,1515,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,1,0,6.6373,25.0,6.6373,0.0521,10.0,1.6254,3.0858,0.7812,0.3223,0.0,1.4393,1.4393,0.0892,0.1943,0.2595,10,4.0917,2.4531,0.2365,0.3008,0.0,1,1,0.5417,0.4747,1,1,train
001516,1516,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,1,0,6.657,25.0,6.657,0.0521,10.0,1.5855,2.509,0.7604,0.3178,0.0,1.4393,1.4393,0.0933,0.2327,0.2878,10,4.0917,2.4531,0.2365,0.3008,0.0,1,1,0.5417,0.4747,1,1,train
001517,1517,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,1,0,6.6808,25.0,6.6808,0.0521,10.0,1.5527,2.4782,0.7292,0.3165,0.0,1.4393,1.4393,0.112,0.2348,0.2951,10,4.0917,2.4531,0.2365,0.3008,0.0,1,1,0.5417,0.4747,1,1,train
001518,1518,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,1,0,6.7466,25.0,6.7466,0.0521,10.0,1.4319,2.4657,0.75,0.3034,0.0,1.4393,1.4393,0.3329,0.2356,0.2888,10,4.0917,2.4531,0.2365,0.3008,0.0,1,1,0.5417,0.4747,1,1,train
001519,1519,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,0,1,4.0917,25.0,4.0917,0.0521,10.0,1.2483,2.4531,0.7396,0.293,0.0,6.0126,6.0126,0.0,0.2365,0.2894,10,4.0984,2.4572,0.2362,0.3008,0.0,1,1,0.5391,0.4716,1,1,train
001520,1520,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,0,1,4.0984,25.0,4.0984,0.0521,0.8727,1.209,2.4572,0.7188,0.2985,0.0,6.0126,6.0126,0.068,0.2362,0.2945,10,4.105,2.4622,0.2359,0.3008,0.0,1,1,0.5365,0.4681,1,1,train
001521,1521,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,0,1,4.105,25.0,4.105,0.0521,0.9361,1.1533,2.4677,0.7188,0.3002,0.0,6.0126,6.0126,0.0701,0.2355,0.2944,10,4.1197,2.4622,0.2359,0.3008,0.0,1,1,0.5309,0.4664,1,1,train
001522,1522,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,0,1,4.1197,25.0,4.1197,0.0521,0.9997,1.0909,2.4622,0.7083,0.2941,0.0,6.0126,6.0126,0.077,0.2359,0.2955,10,4.1261,2.46,0.236,0.3008,0.0,1,1,0.5284,0.4669,1,1,train
001523,1523,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,0,1,4.1261,25.0,4.1261,0.0521,1.1805,1.0424,2.4694,0.6979,0.3015,0.0,6.0126,6.0126,0.0686,0.2354,0.2987,10,4.1327,2.4515,0.2366,0.3021,0.0,1,1,0.5259,0.4708,1,1,train
001524,1524,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,0,1,4.1327,25.0,4.1327,0.0521,10.0,0.993,2.4695,0.7292,0.3034,0.0,6.0126,6.0126,0.0661,0.2354,0.2928,10,8.6517,2.4371,0.2375,0.3021,0.0,1,0,0.0,0.3146,0,0,train
001525,1525,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,0,1,8.6517,25.0,8.6517,0.0521,1.2596,0.807,2.4848,0.6875,0.3048,0.0,4.0862,4.0862,8.1056,0.2343,0.3008,10,8.6713,2.4371,0.2375,0.3021,0.0,1,0,0.0,0.3146,0,0,train
001526,1526,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,0,1,8.6713,25.0,8.6713,0.0521,10.0,0.765,2.4837,0.6875,0.3045,0.0,4.0862,4.0862,0.1221,0.2344,0.3008,10,8.6907,2.4371,0.2375,0.3021,0.0,1,0,0.0,0.3146,0,0,train
001527,1527,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,0,1,8.6907,25.0,8.6907,0.0521,10.0,0.7301,2.4812,0.6979,0.3052,0.0,4.0862,4.0862,0.103,0.2346,0.2989,10,8.7065,2.4371,0.2375,0.3021,0.0,1,0,0.0,0.3146,0,0,train
001528,1528,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,0,1,8.7065,25.0,8.7065,0.0521,10.0,0.6988,2.4803,0.7188,0.3063,0.0,4.0862,4.0862,0.092,0.2346,0.295,10,8.7256,2.4371,0.2375,0.3021,0.0,1,0,0.0,0.3146,0,0,train
001529,1529,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,0,1,8.7256,25.0,8.7256,0.0521,10.0,0.6706,2.4842,0.7188,0.3061,0.0,4.0862,4.0862,0.0833,0.2344,0.2948,10,8.7455,2.4371,0.2375,0.3021,0.0,1,0,0.0,0.3146,0,0,train
001530,1530,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,0,1,8.7455,25.0,8.7455,0.0521,10.0,0.644,2.4809,0.7083,0.305,0.0,4.0862,4.0862,0.073,0.2346,0.2968,10,8.7621,2.4371,0.2375,0.3021,0.0,1,0,0.0,0.3146,0,0,train
001531,1531,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,0,1,8.7621,25.0,8.7621,0.0521,10.0,0.6193,2.4699,0.7188,0.3056,0.0,4.0862,4.0862,0.0523,0.2353,0.2953,10,8.7837,2.4371,0.2375,0.3021,0.0,1,0,0.0,0.3146,0,0,train
001532,1532,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,0,1,8.7837,25.0,8.7837,0.0521,10.0,0.6068,2.46,0.7188,0.3043,0.0,4.0862,4.0862,0.043,0.236,0.2955,10,8.8056,2.4371,0.2375,0.3021,0.0,1,0,0.0,0.3146,0,0,train
001533,1533,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,0,1,8.8056,25.0,8.8056,0.0521,10.0,0.5939,2.4515,0.6875,0.3041,0.0,4.0862,4.0862,0.0306,0.2366,0.3021,10,8.8246,2.4371,0.2375,0.3009,0.0,1,0,0.0,0.3146,0,0,train
001534,1534,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,0,1,8.8246,25.0,8.8246,0.0521,10.0,0.5902,2.4371,0.6979,0.3052,0.0,4.0862,4.0862,0.0211,0.2375,0.3009,10,8.8479,2.5678,0.2288,0.2934,0.0,1,0,0.0,0.2484,0,0,train
001535,1535,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,0,1,8.8479,25.0,8.8479,0.0521,10.0,0.5805,2.8792,0.7188,0.3069,0.0,4.0862,4.0862,0.0235,0.2081,0.2779,10,8.8677,2.5678,0.2288,0.2934,0.0,1,0,0.0,0.2484,0,0,train
001536,1536,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,0,1,8.8677,25.0,8.8677,0.0521,10.0,0.5788,2.863,0.7292,0.3099,0.0,4.0862,4.0862,0.0207,0.2091,0.2771,10,8.894,2.5678,0.2288,0.2934,0.0,1,0,0.0,0.2484,0,0,train
001537,1537,warehouse_main,warehouse_main_chunk_0030,warehouse_aisle,1,0,0,0,1,8.894,25.0,8.894,0.0521,10.0,0.5769,2.8423,0.75,0.3061,0.0,4.0862,4.0862,0.0263,0.2105,0.2731,10,8.9181,2.5678,0.2288,0.2934,0.0,1,0,0.0,0.2484,0,0,train
